category,pair_id,layer,cosine_sim
safe-safe,27,20,0.859375
safe-safe,27,21,0.80859375
safe-safe,27,22,0.85546875
safe-safe,27,23,0.86328125
safe-safe,27,24,0.890625
safe-safe,27,25,0.92578125
safe-safe,27,26,0.9296875
safe-safe,27,27,0.92578125
safe-safe,27,28,0.9375
safe-safe,27,29,0.93359375
safe-safe,27,30,0.94140625
safe-safe,27,31,0.86328125
safe-safe,27,32,0.66796875
safe-safe,28,1,0.99609375
safe-safe,28,2,0.98046875
safe-safe,28,3,0.984375
safe-safe,28,4,0.9765625
safe-safe,28,5,0.96875
safe-safe,28,6,0.96875
safe-safe,28,7,0.9609375
safe-safe,28,8,0.9140625
safe-safe,28,9,0.92578125
safe-safe,28,10,0.8984375
safe-safe,28,11,0.8515625
safe-safe,28,12,0.8828125
safe-safe,28,13,0.8671875
safe-safe,28,14,0.76953125
safe-safe,28,15,0.65234375
safe-safe,28,16,0.625
safe-safe,28,17,0.67578125
safe-safe,28,18,0.76953125
safe-safe,28,19,0.80859375
safe-safe,28,20,0.82421875
safe-safe,28,21,0.828125
safe-safe,28,22,0.875
safe-safe,28,23,0.859375
safe-safe,28,24,0.8984375
safe-safe,28,25,0.9296875
safe-safe,28,26,0.94140625
safe-safe,28,27,0.94921875
safe-safe,28,28,0.9609375
safe-safe,28,29,0.94921875
safe-safe,28,30,0.9453125
safe-safe,28,31,0.90234375
safe-safe,28,32,0.703125
safe-safe,29,1,0.984375
safe-safe,29,2,0.96875
safe-safe,29,3,0.9765625
safe-safe,29,4,0.95703125
safe-safe,29,5,0.94921875
safe-safe,29,6,0.96484375
safe-safe,29,7,0.953125
safe-safe,29,8,0.93359375
safe-safe,29,9,0.93359375
safe-safe,29,10,0.92578125
safe-safe,29,11,0.8984375
safe-safe,29,12,0.91796875
safe-safe,29,13,0.921875
safe-safe,29,14,0.8359375
safe-safe,29,15,0.78515625
safe-safe,29,16,0.76953125
safe-safe,29,17,0.7265625
safe-safe,29,18,0.80078125
safe-safe,29,19,0.79296875
safe-safe,29,20,0.84765625
safe-safe,29,21,0.84375
safe-safe,29,22,0.90234375
safe-safe,29,23,0.90625
safe-safe,29,24,0.91796875
safe-safe,29,25,0.9375
safe-safe,29,26,0.953125
safe-safe,29,27,0.9609375
safe-safe,29,28,0.96484375
safe-safe,29,29,0.9609375
safe-safe,29,30,0.95703125
safe-safe,29,31,0.9296875
safe-safe,29,32,0.640625
safe-safe,30,1,0.9921875
safe-safe,30,2,0.98828125
safe-safe,30,3,0.98828125
safe-safe,30,4,0.97265625
safe-safe,30,5,0.96875
safe-safe,30,6,0.98046875
safe-safe,30,7,0.96875
safe-safe,30,8,0.9453125
safe-safe,30,9,0.94140625
safe-safe,30,10,0.93359375
safe-safe,30,11,0.90625
safe-safe,30,12,0.91796875
safe-safe,30,13,0.921875
safe-safe,30,14,0.85546875
safe-safe,30,15,0.7890625
safe-safe,30,16,0.76171875
safe-safe,30,17,0.74609375
safe-safe,30,18,0.76953125
safe-safe,30,19,0.8203125
safe-safe,30,20,0.87109375
safe-safe,30,21,0.87109375
safe-safe,30,22,0.890625
safe-safe,30,23,0.90625
safe-safe,30,24,0.921875
safe-safe,30,25,0.93359375
safe-safe,30,26,0.94140625
safe-safe,30,27,0.94921875
safe-safe,30,28,0.953125
safe-safe,30,29,0.94140625
safe-safe,30,30,0.9296875
safe-safe,30,31,0.86328125
safe-safe,30,32,0.65234375
safe-safe,31,1,1.0
safe-safe,31,2,0.984375
safe-safe,31,3,0.98828125
safe-safe,31,4,0.97265625
safe-safe,31,5,0.96484375
safe-safe,31,6,0.97265625
safe-safe,31,7,0.96484375
safe-safe,31,8,0.94140625
safe-safe,31,9,0.93359375
safe-safe,31,10,0.9296875
safe-safe,31,11,0.91015625
safe-safe,31,12,0.91796875
safe-safe,31,13,0.921875
safe-safe,31,14,0.84375
safe-safe,31,15,0.8125
safe-safe,31,16,0.68359375
safe-safe,31,17,0.72265625
safe-safe,31,18,0.80859375
safe-safe,31,19,0.83984375
safe-safe,31,20,0.8828125
safe-safe,31,21,0.890625
safe-safe,31,22,0.9453125
safe-safe,31,23,0.94921875
safe-safe,31,24,0.953125
safe-safe,31,25,0.95703125
safe-safe,31,26,0.97265625
safe-safe,31,27,0.9765625
safe-safe,31,28,0.98046875
safe-safe,31,29,0.98046875
safe-safe,31,30,0.98046875
safe-safe,31,31,0.96484375
safe-safe,31,32,0.86328125
safe-safe,32,1,0.99609375
safe-safe,32,2,0.98828125
safe-safe,32,3,0.98828125
safe-safe,32,4,0.9765625
safe-safe,32,5,0.97265625
safe-safe,32,6,0.9765625
safe-safe,32,7,0.96875
safe-safe,32,8,0.9453125
safe-safe,32,9,0.93359375
safe-safe,32,10,0.9296875
safe-safe,32,11,0.90234375
safe-safe,32,12,0.9140625
safe-safe,32,13,0.89453125
safe-safe,32,14,0.74609375
safe-safe,32,15,0.66796875
safe-safe,32,16,0.46875
safe-safe,32,17,0.64453125
safe-safe,32,18,0.75
safe-safe,32,19,0.73828125
safe-safe,32,20,0.78125
safe-safe,32,21,0.82421875
safe-safe,32,22,0.8828125
safe-safe,32,23,0.88671875
safe-safe,32,24,0.89453125
safe-safe,32,25,0.921875
safe-safe,32,26,0.93359375
safe-safe,32,27,0.94140625
safe-safe,32,28,0.94921875
safe-safe,32,29,0.9296875
safe-safe,32,30,0.9296875
safe-safe,32,31,0.8359375
safe-safe,32,32,0.63671875
safe-safe,33,1,0.9921875
safe-safe,33,2,0.98828125
safe-safe,33,3,0.9921875
safe-safe,33,4,0.98828125
safe-safe,33,5,0.984375
safe-safe,33,6,0.98828125
safe-safe,33,7,0.984375
safe-safe,33,8,0.97265625
safe-safe,33,9,0.96484375
safe-safe,33,10,0.9609375
safe-safe,33,11,0.953125
safe-safe,33,12,0.953125
safe-safe,33,13,0.9453125
safe-safe,33,14,0.8828125
safe-safe,33,15,0.8828125
safe-safe,33,16,0.8515625
safe-safe,33,17,0.86328125
safe-safe,33,18,0.8828125
safe-safe,33,19,0.91796875
safe-safe,33,20,0.93359375
safe-safe,33,21,0.9296875
safe-safe,33,22,0.953125
safe-safe,33,23,0.9453125
safe-safe,33,24,0.953125
safe-safe,33,25,0.95703125
safe-safe,33,26,0.9609375
safe-safe,33,27,0.96875
safe-safe,33,28,0.97265625
safe-safe,33,29,0.96875
safe-safe,33,30,0.96875
safe-safe,33,31,0.9296875
safe-safe,33,32,0.78515625
safe-safe,34,1,0.9921875
safe-safe,34,2,0.984375
safe-safe,34,3,0.984375
safe-safe,34,4,0.98046875
safe-safe,34,5,0.98828125
safe-safe,34,6,0.9921875
safe-safe,34,7,0.984375
safe-safe,34,8,0.98828125
safe-safe,34,9,0.98046875
safe-safe,34,10,0.98046875
safe-safe,34,11,0.96875
safe-safe,34,12,0.97265625
safe-safe,34,13,0.9609375
safe-safe,34,14,0.9375
safe-safe,34,15,0.9140625
safe-safe,34,16,0.890625
safe-safe,34,17,0.89453125
safe-safe,34,18,0.88671875
safe-safe,34,19,0.90625
safe-safe,34,20,0.9453125
safe-safe,34,21,0.94140625
safe-safe,34,22,0.9609375
safe-safe,34,23,0.9609375
safe-safe,34,24,0.96875
safe-safe,34,25,0.96484375
safe-safe,34,26,0.97265625
safe-safe,34,27,0.97265625
safe-safe,34,28,0.9765625
safe-safe,34,29,0.98046875
safe-safe,34,30,0.9765625
safe-safe,34,31,0.9375
safe-safe,34,32,0.81640625
safe-safe,35,1,0.99609375
safe-safe,35,2,0.9921875
safe-safe,35,3,0.9921875
safe-safe,35,4,0.98046875
safe-safe,35,5,0.97265625
safe-safe,35,6,0.98046875
safe-safe,35,7,0.9765625
safe-safe,35,8,0.96875
safe-safe,35,9,0.95703125
safe-safe,35,10,0.94140625
safe-safe,35,11,0.9375
safe-safe,35,12,0.90625
safe-safe,35,13,0.8984375
safe-safe,35,14,0.8046875
safe-safe,35,15,0.74609375
safe-safe,35,16,0.546875
safe-safe,35,17,0.60546875
safe-safe,35,18,0.73046875
safe-safe,35,19,0.7734375
safe-safe,35,20,0.8203125
safe-safe,35,21,0.83203125
safe-safe,35,22,0.91015625
safe-safe,35,23,0.8984375
safe-safe,35,24,0.92578125
safe-safe,35,25,0.9296875
safe-safe,35,26,0.9453125
safe-safe,35,27,0.94921875
safe-safe,35,28,0.953125
safe-safe,35,29,0.95703125
safe-safe,35,30,0.95703125
safe-safe,35,31,0.921875
safe-safe,35,32,0.8359375
safe-safe,36,1,0.9921875
safe-safe,36,2,0.98046875
safe-safe,36,3,0.98046875
safe-safe,36,4,0.96875
safe-safe,36,5,0.95703125
safe-safe,36,6,0.96484375
safe-safe,36,7,0.953125
safe-safe,36,8,0.91796875
safe-safe,36,9,0.90234375
safe-safe,36,10,0.90234375
safe-safe,36,11,0.90234375
safe-safe,36,12,0.88671875
safe-safe,36,13,0.87890625
safe-safe,36,14,0.76953125
safe-safe,36,15,0.7109375
safe-safe,36,16,0.671875
safe-safe,36,17,0.69921875
safe-safe,36,18,0.734375
safe-safe,36,19,0.74609375
safe-safe,36,20,0.82421875
safe-safe,36,21,0.8203125
safe-safe,36,22,0.88671875
safe-safe,36,23,0.90234375
safe-safe,36,24,0.92578125
safe-safe,36,25,0.93359375
safe-safe,36,26,0.9453125
safe-safe,36,27,0.95703125
safe-safe,36,28,0.95703125
safe-safe,36,29,0.95703125
safe-safe,36,30,0.953125
safe-safe,36,31,0.88671875
safe-safe,36,32,0.62109375
safe-safe,37,1,0.98828125
safe-safe,37,2,0.9765625
safe-safe,37,3,0.97265625
safe-safe,37,4,0.96484375
safe-safe,37,5,0.9453125
safe-safe,37,6,0.96875
safe-safe,37,7,0.9609375
safe-safe,37,8,0.93359375
safe-safe,37,9,0.92578125
safe-safe,37,10,0.90625
safe-safe,37,11,0.8828125
safe-safe,37,12,0.87890625
safe-safe,37,13,0.88671875
safe-safe,37,14,0.77734375
safe-safe,37,15,0.75390625
safe-safe,37,16,0.7109375
safe-safe,37,17,0.69140625
safe-safe,37,18,0.75
safe-safe,37,19,0.7890625
safe-safe,37,20,0.82421875
safe-safe,37,21,0.8359375
safe-safe,37,22,0.921875
safe-safe,37,23,0.92578125
safe-safe,37,24,0.94140625
safe-safe,37,25,0.94921875
safe-safe,37,26,0.95703125
safe-safe,37,27,0.96875
safe-safe,37,28,0.96484375
safe-safe,37,29,0.96484375
safe-safe,37,30,0.95703125
safe-safe,37,31,0.93359375
safe-safe,37,32,0.80078125
safe-safe,38,1,0.9921875
safe-safe,38,2,0.98828125
safe-safe,38,3,0.984375
safe-safe,38,4,0.96875
safe-safe,38,5,0.96484375
safe-safe,38,6,0.97265625
safe-safe,38,7,0.96875
safe-safe,38,8,0.953125
safe-safe,38,9,0.953125
safe-safe,38,10,0.94921875
safe-safe,38,11,0.9140625
safe-safe,38,12,0.93359375
safe-safe,38,13,0.91796875
safe-safe,38,14,0.83984375
safe-safe,38,15,0.79296875
safe-safe,38,16,0.78515625
safe-safe,38,17,0.75390625
safe-safe,38,18,0.86328125
safe-safe,38,19,0.84375
safe-safe,38,20,0.8984375
safe-safe,38,21,0.8984375
safe-safe,38,22,0.9375
safe-safe,38,23,0.9296875
safe-safe,38,24,0.94140625
safe-safe,38,25,0.953125
safe-safe,38,26,0.96484375
safe-safe,38,27,0.96875
safe-safe,38,28,0.96875
safe-safe,38,29,0.96875
safe-safe,38,30,0.95703125
safe-safe,38,31,0.91015625
safe-safe,38,32,0.64453125
safe-safe,39,1,0.98828125
safe-safe,39,2,0.98046875
safe-safe,39,3,0.98046875
safe-safe,39,4,0.97265625
safe-safe,39,5,0.96875
safe-safe,39,6,0.96875
safe-safe,39,7,0.96484375
safe-safe,39,8,0.9453125
safe-safe,39,9,0.9375
safe-safe,39,10,0.921875
safe-safe,39,11,0.9140625
safe-safe,39,12,0.90625
safe-safe,39,13,0.9140625
safe-safe,39,14,0.8203125
safe-safe,39,15,0.75390625
safe-safe,39,16,0.7109375
safe-safe,39,17,0.69921875
safe-safe,39,18,0.69921875
safe-safe,39,19,0.77734375
safe-safe,39,20,0.83984375
safe-safe,39,21,0.84375
safe-safe,39,22,0.91015625
safe-safe,39,23,0.91015625
safe-safe,39,24,0.9375
safe-safe,39,25,0.953125
safe-safe,39,26,0.9609375
safe-safe,39,27,0.96875
safe-safe,39,28,0.96875
safe-safe,39,29,0.96484375
safe-safe,39,30,0.95703125
safe-safe,39,31,0.921875
safe-safe,39,32,0.70703125
safe-safe,40,1,0.98828125
safe-safe,40,2,0.98828125
safe-safe,40,3,0.984375
safe-safe,40,4,0.9765625
safe-safe,40,5,0.98046875
safe-safe,40,6,0.98046875
safe-safe,40,7,0.96484375
safe-safe,40,8,0.9453125
safe-safe,40,9,0.93359375
safe-safe,40,10,0.91015625
safe-safe,40,11,0.875
safe-safe,40,12,0.875
safe-safe,40,13,0.87109375
safe-safe,40,14,0.765625
safe-safe,40,15,0.73828125
safe-safe,40,16,0.6640625
safe-safe,40,17,0.625
safe-safe,40,18,0.61328125
safe-safe,40,19,0.7265625
safe-safe,40,20,0.80859375
safe-safe,40,21,0.80078125
safe-safe,40,22,0.88671875
safe-safe,40,23,0.8828125
safe-safe,40,24,0.91015625
safe-safe,40,25,0.92578125
safe-safe,40,26,0.9453125
safe-safe,40,27,0.9609375
safe-safe,40,28,0.9609375
safe-safe,40,29,0.95703125
safe-safe,40,30,0.96484375
safe-safe,40,31,0.91015625
safe-safe,40,32,0.66796875
safe-safe,41,1,0.9921875
safe-safe,41,2,0.984375
safe-safe,41,3,0.98828125
safe-safe,41,4,0.96484375
safe-safe,41,5,0.953125
safe-safe,41,6,0.96875
safe-safe,41,7,0.94921875
safe-safe,41,8,0.921875
safe-safe,41,9,0.9140625
safe-safe,41,10,0.88671875
safe-safe,41,11,0.85546875
safe-safe,41,12,0.89453125
safe-safe,41,13,0.875
safe-safe,41,14,0.74609375
safe-safe,41,15,0.76953125
safe-safe,41,16,0.68359375
safe-safe,41,17,0.71875
safe-safe,41,18,0.7734375
safe-safe,41,19,0.81640625
safe-safe,41,20,0.87109375
safe-safe,41,21,0.86328125
safe-safe,41,22,0.9140625
safe-safe,41,23,0.91015625
safe-safe,41,24,0.92578125
safe-safe,41,25,0.92578125
safe-safe,41,26,0.94140625
safe-safe,41,27,0.953125
safe-safe,41,28,0.95703125
safe-safe,41,29,0.95703125
safe-safe,41,30,0.953125
safe-safe,41,31,0.8984375
safe-safe,41,32,0.734375
safe-safe,42,1,1.0
safe-safe,42,2,1.0
safe-safe,42,3,0.9921875
safe-safe,42,4,0.99609375
safe-safe,42,5,0.9921875
safe-safe,42,6,0.9921875
safe-safe,42,7,0.9921875
safe-safe,42,8,0.984375
safe-safe,42,9,0.9921875
safe-safe,42,10,0.9921875
safe-safe,42,11,0.98046875
safe-safe,42,12,0.98046875
safe-safe,42,13,0.96484375
safe-safe,42,14,0.921875
safe-safe,42,15,0.8984375
safe-safe,42,16,0.8671875
safe-safe,42,17,0.84375
safe-safe,42,18,0.83203125
safe-safe,42,19,0.87109375
safe-safe,42,20,0.921875
safe-safe,42,21,0.9296875
safe-safe,42,22,0.94921875
safe-safe,42,23,0.9453125
safe-safe,42,24,0.953125
safe-safe,42,25,0.9609375
safe-safe,42,26,0.97265625
safe-safe,42,27,0.9765625
safe-safe,42,28,0.97265625
safe-safe,42,29,0.96875
safe-safe,42,30,0.96484375
safe-safe,42,31,0.921875
safe-safe,42,32,0.80078125
safe-safe,43,1,0.94921875
safe-safe,43,2,0.94921875
safe-safe,43,3,0.95703125
safe-safe,43,4,0.9375
safe-safe,43,5,0.9296875
safe-safe,43,6,0.953125
safe-safe,43,7,0.94140625
safe-safe,43,8,0.890625
safe-safe,43,9,0.90234375
safe-safe,43,10,0.8828125
safe-safe,43,11,0.8359375
safe-safe,43,12,0.8046875
safe-safe,43,13,0.83203125
safe-safe,43,14,0.734375
safe-safe,43,15,0.67578125
safe-safe,43,16,0.6015625
safe-safe,43,17,0.6171875
safe-safe,43,18,0.63671875
safe-safe,43,19,0.6328125
safe-safe,43,20,0.609375
safe-safe,43,21,0.640625
safe-safe,43,22,0.78125
safe-safe,43,23,0.69921875
safe-safe,43,24,0.76953125
safe-safe,43,25,0.796875
safe-safe,43,26,0.86328125
safe-safe,43,27,0.890625
safe-safe,43,28,0.890625
safe-safe,43,29,0.89453125
safe-safe,43,30,0.90234375
safe-safe,43,31,0.85546875
safe-safe,43,32,0.61328125
safe-safe,44,1,0.98828125
safe-safe,44,2,0.9765625
safe-safe,44,3,0.96875
safe-safe,44,4,0.953125
safe-safe,44,5,0.94921875
safe-safe,44,6,0.97265625
safe-safe,44,7,0.96484375
safe-safe,44,8,0.94140625
safe-safe,44,9,0.9296875
safe-safe,44,10,0.90234375
safe-safe,44,11,0.875
safe-safe,44,12,0.8515625
safe-safe,44,13,0.87890625
safe-safe,44,14,0.81640625
safe-safe,44,15,0.7578125
safe-safe,44,16,0.67578125
safe-safe,44,17,0.65234375
safe-safe,44,18,0.71875
safe-safe,44,19,0.78515625
safe-safe,44,20,0.859375
safe-safe,44,21,0.8671875
safe-safe,44,22,0.921875
safe-safe,44,23,0.921875
safe-safe,44,24,0.9453125
safe-safe,44,25,0.9453125
safe-safe,44,26,0.96484375
safe-safe,44,27,0.96875
safe-safe,44,28,0.97265625
safe-safe,44,29,0.96484375
safe-safe,44,30,0.97265625
safe-safe,44,31,0.9296875
safe-safe,44,32,0.72265625
safe-safe,45,1,0.9921875
safe-safe,45,2,0.98046875
safe-safe,45,3,0.9765625
safe-safe,45,4,0.96875
safe-safe,45,5,0.95703125
safe-safe,45,6,0.97265625
safe-safe,45,7,0.96875
safe-safe,45,8,0.94921875
safe-safe,45,9,0.94140625
safe-safe,45,10,0.92578125
safe-safe,45,11,0.87109375
safe-safe,45,12,0.88671875
safe-safe,45,13,0.87109375
safe-safe,45,14,0.76171875
safe-safe,45,15,0.74609375
safe-safe,45,16,0.6796875
safe-safe,45,17,0.66796875
safe-safe,45,18,0.6953125
safe-safe,45,19,0.75
safe-safe,45,20,0.828125
safe-safe,45,21,0.84375
safe-safe,45,22,0.91015625
safe-safe,45,23,0.90625
safe-safe,45,24,0.92578125
safe-safe,45,25,0.93359375
safe-safe,45,26,0.94921875
safe-safe,45,27,0.9609375
safe-safe,45,28,0.9609375
safe-safe,45,29,0.95703125
safe-safe,45,30,0.94921875
safe-safe,45,31,0.88671875
safe-safe,45,32,0.60546875
safe-safe,46,1,0.984375
safe-safe,46,2,0.97265625
safe-safe,46,3,0.9765625
safe-safe,46,4,0.953125
safe-safe,46,5,0.953125
safe-safe,46,6,0.97265625
safe-safe,46,7,0.95703125
safe-safe,46,8,0.94140625
safe-safe,46,9,0.9375
safe-safe,46,10,0.91015625
safe-safe,46,11,0.8984375
safe-safe,46,12,0.90625
safe-safe,46,13,0.890625
safe-safe,46,14,0.8203125
safe-safe,46,15,0.7734375
safe-safe,46,16,0.72265625
safe-safe,46,17,0.70703125
safe-safe,46,18,0.74609375
safe-safe,46,19,0.7734375
safe-safe,46,20,0.78125
safe-safe,46,21,0.8046875
safe-safe,46,22,0.890625
safe-safe,46,23,0.89453125
safe-safe,46,24,0.9140625
safe-safe,46,25,0.921875
safe-safe,46,26,0.91796875
safe-safe,46,27,0.9296875
safe-safe,46,28,0.92578125
safe-safe,46,29,0.93359375
safe-safe,46,30,0.93359375
safe-safe,46,31,0.8671875
safe-safe,46,32,0.56640625
safe-safe,47,1,0.9921875
safe-safe,47,2,0.98046875
safe-safe,47,3,0.98046875
safe-safe,47,4,0.9609375
safe-safe,47,5,0.9609375
safe-safe,47,6,0.96875
safe-safe,47,7,0.94921875
safe-safe,47,8,0.8984375
safe-safe,47,9,0.91015625
safe-safe,47,10,0.9140625
safe-safe,47,11,0.88671875
safe-safe,47,12,0.8984375
safe-safe,47,13,0.859375
safe-safe,47,14,0.7421875
safe-safe,47,15,0.7265625
safe-safe,47,16,0.6953125
safe-safe,47,17,0.69140625
safe-safe,47,18,0.76171875
safe-safe,47,19,0.76953125
safe-safe,47,20,0.8125
safe-safe,47,21,0.79296875
safe-safe,47,22,0.84765625
safe-safe,47,23,0.859375
safe-safe,47,24,0.875
safe-safe,47,25,0.8984375
safe-safe,47,26,0.9296875
safe-safe,47,27,0.94140625
safe-safe,47,28,0.9375
safe-safe,47,29,0.93359375
safe-safe,47,30,0.921875
safe-safe,47,31,0.85546875
safe-safe,47,32,0.59765625
safe-safe,48,1,0.984375
safe-safe,48,2,0.97265625
safe-safe,48,3,0.9765625
safe-safe,48,4,0.9609375
safe-safe,48,5,0.96875
safe-safe,48,6,0.97265625
safe-safe,48,7,0.9609375
safe-safe,48,8,0.953125
safe-safe,48,9,0.953125
safe-safe,48,10,0.94140625
safe-safe,48,11,0.91015625
safe-safe,48,12,0.921875
safe-safe,48,13,0.88671875
safe-safe,48,14,0.8046875
safe-safe,48,15,0.7578125
safe-safe,48,16,0.73828125
safe-safe,48,17,0.69140625
safe-safe,48,18,0.82421875
safe-safe,48,19,0.8046875
safe-safe,48,20,0.87109375
safe-safe,48,21,0.86328125
safe-safe,48,22,0.9140625
safe-safe,48,23,0.92578125
safe-safe,48,24,0.9375
safe-safe,48,25,0.9375
safe-safe,48,26,0.953125
safe-safe,48,27,0.96484375
safe-safe,48,28,0.9609375
safe-safe,48,29,0.953125
safe-safe,48,30,0.953125
safe-safe,48,31,0.890625
safe-safe,48,32,0.59765625
safe-safe,49,1,0.98828125
safe-safe,49,2,0.984375
safe-safe,49,3,0.98828125
safe-safe,49,4,0.97265625
safe-safe,49,5,0.9609375
safe-safe,49,6,0.97265625
safe-safe,49,7,0.9609375
safe-safe,49,8,0.9296875
safe-safe,49,9,0.94140625
safe-safe,49,10,0.92578125
safe-safe,49,11,0.8984375
safe-safe,49,12,0.90625
safe-safe,49,13,0.91796875
safe-safe,49,14,0.8203125
safe-safe,49,15,0.7890625
safe-safe,49,16,0.74609375
safe-safe,49,17,0.734375
safe-safe,49,18,0.78515625
safe-safe,49,19,0.76171875
safe-safe,49,20,0.80078125
safe-safe,49,21,0.76953125
safe-safe,49,22,0.8125
safe-safe,49,23,0.78125
safe-safe,49,24,0.80859375
safe-safe,49,25,0.8515625
safe-safe,49,26,0.875
safe-safe,49,27,0.91015625
safe-safe,49,28,0.9296875
safe-safe,49,29,0.91796875
safe-safe,49,30,0.9140625
safe-safe,49,31,0.86328125
safe-safe,49,32,0.55078125
safe-safe,50,1,0.98828125
safe-safe,50,2,0.98046875
safe-safe,50,3,0.9765625
safe-safe,50,4,0.97265625
safe-safe,50,5,0.9765625
safe-safe,50,6,0.98046875
safe-safe,50,7,0.97265625
safe-safe,50,8,0.95703125
safe-safe,50,9,0.9453125
safe-safe,50,10,0.953125
safe-safe,50,11,0.94140625
safe-safe,50,12,0.93359375
safe-safe,50,13,0.93359375
safe-safe,50,14,0.85546875
safe-safe,50,15,0.81640625
safe-safe,50,16,0.75
safe-safe,50,17,0.7734375
safe-safe,50,18,0.765625
safe-safe,50,19,0.8046875
safe-safe,50,20,0.85546875
safe-safe,50,21,0.84375
safe-safe,50,22,0.875
safe-safe,50,23,0.87109375
safe-safe,50,24,0.91015625
safe-safe,50,25,0.92578125
safe-safe,50,26,0.94140625
safe-safe,50,27,0.9375
safe-safe,50,28,0.9453125
safe-safe,50,29,0.92578125
safe-safe,50,30,0.92578125
safe-safe,50,31,0.83203125
safe-safe,50,32,0.5390625
safe-safe,51,1,0.984375
safe-safe,51,2,0.96875
safe-safe,51,3,0.9765625
safe-safe,51,4,0.95703125
safe-safe,51,5,0.953125
safe-safe,51,6,0.9765625
safe-safe,51,7,0.9609375
safe-safe,51,8,0.94140625
safe-safe,51,9,0.92578125
safe-safe,51,10,0.890625
safe-safe,51,11,0.8828125
safe-safe,51,12,0.890625
safe-safe,51,13,0.875
safe-safe,51,14,0.796875
safe-safe,51,15,0.72265625
safe-safe,51,16,0.63671875
safe-safe,51,17,0.62890625
safe-safe,51,18,0.69921875
safe-safe,51,19,0.72265625
safe-safe,51,20,0.7734375
safe-safe,51,21,0.78515625
safe-safe,51,22,0.8828125
safe-safe,51,23,0.85546875
safe-safe,51,24,0.9140625
safe-safe,51,25,0.91796875
safe-safe,51,26,0.94140625
safe-safe,51,27,0.953125
safe-safe,51,28,0.953125
safe-safe,51,29,0.94921875
safe-safe,51,30,0.953125
safe-safe,51,31,0.921875
safe-safe,51,32,0.765625
safe-safe,52,1,0.99609375
safe-safe,52,2,0.98828125
safe-safe,52,3,0.9921875
safe-safe,52,4,0.9765625
safe-safe,52,5,0.96484375
safe-safe,52,6,0.9765625
safe-safe,52,7,0.95703125
safe-safe,52,8,0.93359375
safe-safe,52,9,0.9375
safe-safe,52,10,0.91796875
safe-safe,52,11,0.89453125
safe-safe,52,12,0.91796875
safe-safe,52,13,0.8984375
safe-safe,52,14,0.76171875
safe-safe,52,15,0.70703125
safe-safe,52,16,0.6484375
safe-safe,52,17,0.64453125
safe-safe,52,18,0.65625
safe-safe,52,19,0.71484375
safe-safe,52,20,0.80078125
safe-safe,52,21,0.765625
safe-safe,52,22,0.83203125
safe-safe,52,23,0.8359375
safe-safe,52,24,0.87109375
safe-safe,52,25,0.90234375
safe-safe,52,26,0.9140625
safe-safe,52,27,0.91015625
safe-safe,52,28,0.92578125
safe-safe,52,29,0.91796875
safe-safe,52,30,0.921875
safe-safe,52,31,0.82421875
safe-safe,52,32,0.53515625
safe-safe,53,1,0.99609375
safe-safe,53,2,0.9921875
safe-safe,53,3,0.99609375
safe-safe,53,4,0.98046875
safe-safe,53,5,0.97265625
safe-safe,53,6,0.98828125
safe-safe,53,7,0.98046875
safe-safe,53,8,0.97265625
safe-safe,53,9,0.97265625
safe-safe,53,10,0.96875
safe-safe,53,11,0.96875
safe-safe,53,12,0.96484375
safe-safe,53,13,0.953125
safe-safe,53,14,0.91796875
safe-safe,53,15,0.90234375
safe-safe,53,16,0.87109375
safe-safe,53,17,0.8671875
safe-safe,53,18,0.890625
safe-safe,53,19,0.89453125
safe-safe,53,20,0.91015625
safe-safe,53,21,0.8984375
safe-safe,53,22,0.91796875
safe-safe,53,23,0.91796875
safe-safe,53,24,0.921875
safe-safe,53,25,0.94140625
safe-safe,53,26,0.94921875
safe-safe,53,27,0.96484375
safe-safe,53,28,0.97265625
safe-safe,53,29,0.953125
safe-safe,53,30,0.953125
safe-safe,53,31,0.9140625
safe-safe,53,32,0.703125
safe-safe,54,1,0.99609375
safe-safe,54,2,0.98828125
safe-safe,54,3,0.9921875
safe-safe,54,4,0.97265625
safe-safe,54,5,0.96484375
safe-safe,54,6,0.97265625
safe-safe,54,7,0.95703125
safe-safe,54,8,0.93359375
safe-safe,54,9,0.92578125
safe-safe,54,10,0.921875
safe-safe,54,11,0.88671875
safe-safe,54,12,0.87890625
safe-safe,54,13,0.87109375
safe-safe,54,14,0.7578125
safe-safe,54,15,0.69140625
safe-safe,54,16,0.65625
safe-safe,54,17,0.71875
safe-safe,54,18,0.7421875
safe-safe,54,19,0.8203125
safe-safe,54,20,0.83203125
safe-safe,54,21,0.859375
safe-safe,54,22,0.91796875
safe-safe,54,23,0.9140625
safe-safe,54,24,0.92578125
safe-safe,54,25,0.93359375
safe-safe,54,26,0.94921875
safe-safe,54,27,0.95703125
safe-safe,54,28,0.95703125
safe-safe,54,29,0.953125
safe-safe,54,30,0.9453125
safe-safe,54,31,0.87109375
safe-safe,54,32,0.68359375
safe-safe,55,1,0.9765625
safe-safe,55,2,0.96484375
safe-safe,55,3,0.97265625
safe-safe,55,4,0.953125
safe-safe,55,5,0.94140625
safe-safe,55,6,0.97265625
safe-safe,55,7,0.95703125
safe-safe,55,8,0.921875
safe-safe,55,9,0.90625
safe-safe,55,10,0.8828125
safe-safe,55,11,0.86328125
